Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
10605,5:53:30,FALSE,150,65000,3.055555556,0,autonomousBike53,END: in_use_packages,Usedpackage[22],5:52:12,5:53:30,1.3,206.9084551,25.79361943,25.43224447,-0.361374954
10606,5:53:32,FALSE,150,65000,3.055555556,0,autonomousBike53,START: wandering,nil,,,,,,,
10606,5:53:32,FALSE,150,65000,3.055555556,0,autonomousBike75,END: in_use_packages,Usedpackage[20],5:51:28,5:53:32,2.066666667,337.2758852,42.96173862,42.38616107,-0.57557755
10607,5:53:34,FALSE,150,65000,3.055555556,0,autonomousBike75,START: wandering,nil,,,,,,,
10612,5:53:44,FALSE,150,65000,3.055555556,0,autonomousBike123,END: in_use_packages,Usedpackage[19],5:48:10,5:53:44,5.566666667,907.1764475,54.2751882,52.71516832,-1.560019877
10613,5:53:46,FALSE,150,65000,3.055555556,0,autonomousBike123,START: wandering,nil,,,,,,,
10622,5:54:04,FALSE,150,65000,3.055555556,0,autonomousBike25,END: wandering,nil,0:00:00,5:54:04,354.0666667,0,36.6479584,36.6479584,0
10622,5:54:04,FALSE,150,65000,3.055555556,0,autonomousBike78,END: wandering,nil,0:00:00,5:54:04,354.0666667,0,48.22244315,48.22244315,0
10622,5:54:04,FALSE,150,65000,3.055555556,0,autonomousBike128,END: wandering,nil,0:00:00,5:54:04,354.0666667,0,94.46772522,94.46772522,0
10623,5:54:06,FALSE,150,65000,3.055555556,0,autonomousBike25,START: picking_up_packages,Picking up package[26],,,,,,,
10623,5:54:06,FALSE,150,65000,3.055555556,0,autonomousBike78,START: picking_up_packages,Picking up package[25],,,,,,,
10623,5:54:06,FALSE,150,65000,3.055555556,0,autonomousBike128,START: picking_up_packages,Picking up package[27],,,,,,,
10635,5:54:30,FALSE,150,65000,3.055555556,0,autonomousBike78,END: picking_up_packages,Picked up package[25],5:54:06,5:54:30,0.4,68.3488067,48.22244315,48.11729059,-0.105152561
10636,5:54:32,FALSE,150,65000,3.055555556,0,autonomousBike78,START: in_use_packages,In Use package[25],,,,,,,
10675,5:55:50,FALSE,150,65000,3.055555556,0,autonomousBike45,END: in_use_packages,Usedpackage[21],5:52:26,5:55:50,3.4,435.9375206,66.63536147,65.6953367,-0.940024765
10676,5:55:52,FALSE,150,65000,3.055555556,0,autonomousBike45,START: wandering,nil,,,,,,,
10682,5:56:04,FALSE,150,65000,3.055555556,0,autonomousBike128,END: picking_up_packages,Picked up package[27],5:54:06,5:56:04,1.966666667,269.5591557,94.46772522,93.92355657,-0.544168645
10683,5:56:06,FALSE,150,65000,3.055555556,0,autonomousBike128,START: in_use_packages,In Use package[27],,,,,,,
10706,5:56:52,FALSE,150,65000,3.055555556,0,autonomousBike128,END: in_use_packages,Usedpackage[27],5:56:06,5:56:52,0.766666667,59.65547553,93.92355657,93.71788449,-0.20567208
10707,5:56:54,FALSE,150,65000,3.055555556,0,autonomousBike128,START: wandering,nil,,,,,,,
