Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
29916,16:37:12,true,200,50000.0,2.2222222222222223,70,car44,gasstation[5],16:11:34,16:37:12,25.633333333333333,14.644685534158503,100.0,85.3553144658415
31746,17:38:12,true,200,50000.0,2.2222222222222223,70,car65,gasstation[0],17:12:26,17:38:12,25.766666666666666,14.182878357674298,100.0,85.8171216423257
33465,18:35:30,true,200,50000.0,2.2222222222222223,70,car54,gasstation[5],18:09:52,18:35:30,25.633333333333333,14.629195354548832,100.0,85.37080464545116
33744,18:44:48,true,200,50000.0,2.2222222222222223,70,car40,gasstation[6],18:19:10,18:44:48,25.633333333333333,14.575343245602102,100.0,85.4246567543979
34698,19:16:36,true,200,50000.0,2.2222222222222223,70,car4,gasstation[5],18:50:58,19:16:36,25.633333333333333,14.580393447291783,100.0,85.41960655270822
36080,20:02:40,true,200,50000.0,2.2222222222222223,70,car46,gasstation[6],19:37:02,20:02:40,25.633333333333333,14.661769748298696,100.0,85.33823025170129
36264,20:08:48,true,200,50000.0,2.2222222222222223,70,car41,gasstation[6],19:43:04,20:08:48,25.733333333333334,14.225325607433048,100.0,85.77467439256694
36884,20:29:28,true,200,50000.0,2.2222222222222223,70,car25,gasstation[6],20:03:36,20:29:28,25.866666666666667,13.885797135393005,100.0,86.114202864607
37189,20:39:38,true,200,50000.0,2.2222222222222223,70,car24,gasstation[5],20:14:02,20:39:38,25.6,14.773340513447955,100.0,85.22665948655204
38837,21:34:34,true,200,50000.0,2.2222222222222223,70,car13,gasstation[5],21:08:54,21:34:34,25.666666666666668,14.510417988324878,100.0,85.48958201167513
