LUDesc,Category,lon_POI,lat_POI
SNGL-FAM-RES,Residential,-71.13505868926093,42.37684937146099
SNGL-FAM-RES,Residential,-71.11004800762343,42.37691822194135
SNGL-FAM-RES,Residential,-71.13777068214091,42.37694168924432
SNGL-FAM-RES,Residential,-71.1282678436304,42.376900679384185
SNGL-FAM-RES,Residential,-71.15206778509447,42.3770355356075
SNGL-FAM-RES,Residential,-71.10996250034135,42.376906049864154
TWO-FAM-RES,Residential,-71.14697287291244,42.377019987120406
THREE-FM-RES,Residential,-71.10927722642835,42.376923075476185
TWO-FAM-RES,Residential,-71.10700889478733,42.37690375040925
SNGL-FAM-RES,Residential,-71.10990321024018,42.37689928687576
SNGL-FAM-RES,Residential,-71.15069077865496,42.37706377542966
SINGLE FAM W/AU,Residential,-71.10973648986347,42.376905767964814
SNGL-FAM-RES,Residential,-71.13334049653417,42.376935060040914
SINGLE FAM W/AU,Residential,-71.13061095670447,42.37692882650527
THREE-FM-RES,Residential,-71.10901306443928,42.376792864557515
4-8-UNIT-APT,Residential,-71.11090681625105,42.376861498504326
SNGL-FAM-RES,Residential,-71.13002282061287,42.376903485575475
SNGL-FAM-RES,Residential,-71.15232374210355,42.377000213940406
TWO-FAM-RES,Residential,-71.10681273455154,42.37687469445223
SNGL-FAM-RES,Residential,-71.13958700134641,42.37688771420546
SNGL-FAM-RES,Residential,-71.13554737728279,42.376861219012255
SNGL-FAM-RES,Residential,-71.15098701687793,42.37700627041743
SNGL-FAM-RES,Residential,-71.14018109656105,42.37692926721754
THREE-FM-RES,Residential,-71.10615997191562,42.37685553786234
THREE-FM-RES,Residential,-71.10637842996704,42.37683074932574
THREE-FM-RES,Residential,-71.10884844286598,42.37676163342152
SNGL-FAM-RES,Residential,-71.14490092538621,42.37690584797141
TWO-FAM-RES,Residential,-71.15148997795684,42.37697294683319
4-8-UNIT-APT,Residential,-71.1103606315947,42.37682700865052
SNGL-FAM-RES,Residential,-71.14190571989421,42.37688033665751
TWO-FAM-RES,Residential,-71.10857060868854,42.376846821278804
SNGL-FAM-RES,Residential,-71.13827767056178,42.37685549978295
SNGL-FAM-RES,Residential,-71.14063579068608,42.376647933247455
SNGL-FAM-RES,Residential,-71.14944171667187,42.37688439151123
TWO-FAM-RES,Residential,-71.15086151907535,42.37691011448692
SNGL-FAM-RES,Residential,-71.14384874019167,42.37686772046183
THREE-FM-RES,Residential,-71.10812145942987,42.37682002997068
SINGLE FAM W/AU,Residential,-71.10980535570576,42.37683369873047
THREE-FM-RES,Residential,-71.10930298952901,42.37681351036479
SNGL-FAM-RES,Residential,-71.11124575093176,42.37682131836013
SNGL-FAM-RES,Residential,-71.13409351097437,42.37682822359043
4-8-UNIT-APT,Residential,-71.1060458709796,42.37676817155756
SNGL-FAM-RES,Residential,-71.1446349785193,42.376846506527976
THREE-FM-RES,Residential,-71.14963790101892,42.376850393786356
SNGL-FAM-RES,Residential,-71.1361754105179,42.376649886855944
TWO-FAM-RES,Residential,-71.1079494454736,42.37674902533922
SNGL-FAM-RES,Residential,-71.14435765079662,42.37682959449243
SNGL-FAM-RES,Residential,-71.12876864999372,42.37681708109108
TWO-FAM-RES,Residential,-71.10783568104198,42.37673445839482
SNGL-FAM-RES,Residential,-71.14244743359453,42.376835562991594
SNGL-FAM-RES,Residential,-71.13895006647799,42.376738061914146
SNGL-FAM-RES,Residential,-71.14975734057953,42.376829733251625
SNGL-FAM-RES,Residential,-71.13283647135587,42.37676997304459
TWO-FAM-RES,Residential,-71.10762317958294,42.37670385385787
SNGL-FAM-RES,Residential,-71.11011365701978,42.37670263879603
TWO-FAM-RES,Residential,-71.14987575423719,42.37680908752549
4-8-UNIT-APT,Residential,-71.10859879866834,42.37673079334693
SINGLE FAM W/AU,Residential,-71.15145288403895,42.37684075434788
SNGL-FAM-RES,Residential,-71.14153369694715,42.37673640804456
SNGL-FAM-RES,Residential,-71.11003815420831,42.37669118927664
THREE-FM-RES,Residential,-71.10751778564769,42.376689834754906
SNGL-FAM-RES,Residential,-71.10997847805645,42.376684234865756
SNGL-FAM-RES,Residential,-71.15013378691933,42.3768345090068
SNGL-FAM-RES,Residential,-71.10992102933189,42.37667551128981
4-8-UNIT-APT,Residential,-71.11095758767243,42.3767048785004
THREE-FM-RES,Residential,-71.10932761158077,42.37670302814062
SNGL-FAM-RES,Residential,-71.10986453638868,42.37666825452856
TWO-FAM-RES,Residential,-71.10814483891158,42.37671837287146
THREE-FM-RES,Residential,-71.10725995908719,42.376643528552606
SNGL-FAM-RES,Residential,-71.10977095304163,42.37665529925879
4-8-UNIT-APT,Residential,-71.11040323977693,42.37666014226489
SNGL-FAM-RES,Residential,-71.13674142851566,42.37657531647839
SNGL-FAM-RES,Residential,-71.13327512421588,42.37668413131073
TWO-FAM-RES,Residential,-71.15082417416117,42.37677601664322
THREE-FM-RES,Residential,-71.10712559837856,42.376624660331814
TWO-FAM-RES,Residential,-71.14015025968554,42.376732228073585
TWO-FAM-RES,Residential,-71.11128491500268,42.37669448483527
THREE-FM-RES,Residential,-71.10698271997933,42.37660562650029
TWO-FAM-RES,Residential,-71.14842801881642,42.37678197434442
THREE-FM-RES,Residential,-71.10683157564121,42.37658613226099
SNGL-FAM-RES,Residential,-71.13949337290586,42.37662107379269
4-8-UNIT-APT,Residential,-71.10665375412961,42.376564098521825
TWO-FAM-RES,Residential,-71.10862748792913,42.37661587586441
SNGL-FAM-RES,Residential,-71.14260577502536,42.37650809295088
SNGL-FAM-RES,Residential,-71.13137202063261,42.37651648512583
TWO-FAM-RES,Residential,-71.1081670577192,42.37662347424143
SNGL-FAM-RES,Residential,-71.13180386573275,42.37652900372375
SNGL-FAM-RES,Residential,-71.13106636178046,42.376511681580425
SNGL-FAM-RES,Residential,-71.1432776914511,42.37658423275152
THREE-FM-RES,Residential,-71.10649144134902,42.376541176794426
SNGL-FAM-RES,Residential,-71.15144027165327,42.376743941253565
THREE-FM-RES,Residential,-71.10935712692567,42.37659344135437
SNGL-FAM-RES,Residential,-71.13543254337247,42.376599261470616
SNGL-FAM-RES,Residential,-71.13230993620508,42.376529307098885
SNGL-FAM-RES,Residential,-71.15009290149739,42.37670332684904
SNGL-FAM-RES,Residential,-71.13395260425527,42.37656698343447
THREE-FM-RES,Residential,-71.10636767644677,42.376526382322574
TWO-FAM-RES,Residential,-71.14681886744243,42.3766756309686
SNGL-FAM-RES,Residential,-71.13078582571579,42.37647865469439
TWO-FAM-RES,Residential,-71.10793090549433,42.37659113275207
TWO-FAM-RES,Residential,-71.10624038598564,42.376508901487796
TWO-FAM-RES,Residential,-71.13054934063523,42.376462331649094
SNGL-FAM-RES,Residential,-71.12755259723403,42.37645052646765
TWO-FAM-RES,Residential,-71.14937961844694,42.3766771363918
SNGL-FAM-RES,Residential,-71.11130364829613,42.37656811998729
SNGL-FAM-RES,Residential,-71.12882919112822,42.376544510507564
THREE-FM-RES,Residential,-71.1519677835062,42.37666699131164
TWO-FAM-RES,Residential,-71.1088800768389,42.37644698615753
THREE-FM-RES,Residential,-71.10607767691468,42.37648937119085
TWO-FAM-RES,Residential,-71.15079218436946,42.37664065319837
SNGL-FAM-RES,Residential,-71.14189136522512,42.376591665026226
SNGL-FAM-RES,Residential,-71.15140519735314,42.376663917648315
TWO-FAM-RES,Residential,-71.1109890306453,42.37655610534791
SNGL-FAM-RES,Residential,-71.13007790966593,42.37652269353869
SNGL-FAM-RES,Residential,-71.13756166005926,42.37653612764264
SINGLE FAM W/AU,Residential,-71.12966800610332,42.376461221752756
TWO-FAM-RES,Residential,-71.10760398857441,42.37654338371865
THREE-FM-RES,Residential,-71.1058974152414,42.37646547944162
SNGL-FAM-RES,Residential,-71.14503563711872,42.37656523401408
TWO-FAM-RES,Residential,-71.15224671452212,42.37667201576922
>8-UNIT-APT,Residential,-71.14796576084278,42.37651229022066
4-8-UNIT-APT,Residential,-71.14986334410976,42.37657438341502
TWO-FAM-RES,Residential,-71.10818891714253,42.37652573569772
BOARDING-HSE,Assisted Living/Boarding House,-71.11044450571812,42.37648926380712
TWO-FAM-RES,Residential,-71.1484255238138,42.37664228563475
SNGL-FAM-RES,Residential,-71.14146486523211,42.376508708915466
SNGL-FAM-RES,Residential,-71.10866743844423,42.37650561006076
THREE-FM-RES,Residential,-71.10998872290762,42.376454452845095
THREE-FM-RES,Residential,-71.10568711845688,42.37641508464348
SNGL-FAM-RES,Residential,-71.13277994912778,42.37648083007213
SNGL-FAM-RES,Residential,-71.1400259652021,42.376588543036235
THREE-FM-RES,Residential,-71.10938120493067,42.376487906932205
TWO-FAM-RES,Residential,-71.10795359697423,42.376492295514076
SNGL-FAM-RES,Residential,-71.1524079534529,42.37649114880839
SNGL-FAM-RES,Residential,-71.14375340640456,42.37651959409027
SNGL-FAM-RES,Residential,-71.14016069552136,42.37649076041933
SNGL-FAM-RES,Residential,-71.13798050739233,42.37644920533578
SNGL-FAM-RES,Residential,-71.14676108848717,42.376545781197414
SNGL-FAM-RES,Residential,-71.12847123685137,42.37643531470741
SNGL-FAM-RES,Residential,-71.14026916616453,42.376444586952324
TWO-FAM-RES,Residential,-71.1076245523234,42.376443290800324
SNGL-FAM-RES,Residential,-71.12714354140549,42.376326397263234
TWO-FAM-RES,Residential,-71.15217586616566,42.37656942481972
TWO-FAM-RES,Residential,-71.15075147075513,42.37650657936185
SNGL-FAM-RES,Residential,-71.10824427169624,42.37643511456998
SNGL-FAM-RES,Residential,-71.13319878264284,42.37640004000261
THREE-FM-RES,Residential,-71.11102469616259,42.37640746671148
SNGL-FAM-RES,Residential,-71.12938037400545,42.37646196883883
TWO-FAM-RES,Residential,-71.10805219450572,42.37640653252619
SNGL-FAM-RES,Residential,-71.13818571447558,42.37620875850045
4-8-UNIT-APT,Residential,-71.10941226875978,42.37635431582159
TWO-FAM-RES,Residential,-71.14843423041003,42.376515176963366
SNGL-FAM-RES,Residential,-71.13834124561552,42.37639010301039
SNGL-FAM-RES,Residential,-71.10785115048907,42.376375752846855
SNGL-FAM-RES,Residential,-71.1399787460488,42.37645205515192
TWO-FAM-RES,Residential,-71.15193788751655,42.37644835662838
SNGL-FAM-RES,Residential,-71.11063851612734,42.37635719863964
SNGL-FAM-RES,Residential,-71.12918193850503,42.37640901948603
SINGLE FAM W/AU,Residential,-71.13389242548259,42.37635176855245
SNGL-FAM-RES,Residential,-71.11053902354679,42.37634285711109
SNGL-FAM-RES,Residential,-71.12812915978715,42.37637467854276
SNGL-FAM-RES,Residential,-71.14957877562081,42.3764330431682
TWO-FAM-RES,Residential,-71.10765044301075,42.37633884190005
SNGL-FAM-RES,Residential,-71.14355154822275,42.3763472284577
SNGL-FAM-RES,Residential,-71.11042954416408,42.376335479036165
SNGL-FAM-RES,Residential,-71.14509847259383,42.376366286616324
TWO-FAM-RES,Residential,-71.12896318578457,42.37635415709157
SNGL-FAM-RES,Residential,-71.13866748171367,42.37630534990382
SNGL-FAM-RES,Residential,-71.10907567205143,42.37634406578234
THREE-FM-RES,Residential,-71.15220901721976,42.37641146095362
SNGL-FAM-RES,Residential,-71.11033200330343,42.376285204777254
TWO-FAM-RES,Residential,-71.11133974130114,42.3762841155063
TWO-FAM-RES,Residential,-71.11002791533356,42.376292950706976
SINGLE FAM W/AU,Residential,-71.14124121843463,42.37628160821163
SNGL-FAM-RES,Residential,-71.14187789142608,42.376346774101656
THREE-FM-RES,Residential,-71.13015037407123,42.37632809320252
SNGL-FAM-RES,Residential,-71.13606239736656,42.37632160194998
SNGL-FAM-RES,Residential,-71.12943918166823,42.37633167809207
SINGLE FAM W/AU,Residential,-71.1110615973329,42.37624953900659
THREE-FM-RES,Residential,-71.1057013481714,42.37625274991766
SNGL-FAM-RES,Residential,-71.13764753647358,42.376296007035684
TWO-FAM-RES,Residential,-71.1484399315441,42.376402298734774
TWO-FAM-RES,Residential,-71.1527689695395,42.37633943681522
TWO-FAM-RES,Residential,-71.15260987924927,42.37635785612737
TWO-FAM-RES,Residential,-71.1529596357284,42.37634381172386
SNGL-FAM-RES,Residential,-71.10908783289511,42.37628418533989
SINGLE FAM W/AU,Residential,-71.13689830118388,42.376225673710906
SNGL-FAM-RES,Residential,-71.13648220612765,42.37620077850188
TWO-FAM-RES,Residential,-71.10874080760216,42.376187211229
4-8-UNIT-APT,Residential,-71.10945108089068,42.37619026389317
SNGL-FAM-RES,Residential,-71.15124618651558,42.376350162518186
SNGL-FAM-RES,Residential,-71.15088430628809,42.37632392970464
SNGL-FAM-RES,Residential,-71.14320514066104,42.376246566729264
SNGL-FAM-RES,Residential,-71.1281827452351,42.376259565034
SNGL-FAM-RES,Residential,-71.11068809809821,42.37620102986895
SNGL-FAM-RES,Residential,-71.12856879717513,42.37623245960627
THREE-FM-RES,Residential,-71.11225414301035,42.37619162100253
SNGL-FAM-RES,Residential,-71.12990400125314,42.37626885107816
SNGL-FAM-RES,Residential,-71.1415688241963,42.376210203977195
SNGL-FAM-RES,Residential,-71.11059946881056,42.37618762185186
TWO-FAM-RES,Residential,-71.10910822415177,42.37619555745102
SNGL-FAM-RES,Residential,-71.11053047007772,42.37617307171605
TWO-FAM-RES,Residential,-71.1100541034676,42.376183838193064
THREE-FM-RES,Residential,-71.10531453802925,42.37607518013979
SNGL-FAM-RES,Residential,-71.12767684448286,42.376172714907156
Private College Res Units,Education Residential,-71.11279833272279,42.376188228107054
>8-UNIT-APT,Residential,-71.11189990433964,42.37606661773814
SNGL-FAM-RES,Residential,-71.11046261386701,42.37615931211282
SNGL-FAM-RES,Residential,-71.14282593215526,42.37617672771343
THREE-FM-RES,Residential,-71.13018395496434,42.37621233760761
SNGL-FAM-RES,Residential,-71.11036820229928,42.37614024548893
SNGL-FAM-RES,Residential,-71.13383375143863,42.376157866446476
SNGL-FAM-RES,Residential,-71.12969375019006,42.37621592655153
SNGL-FAM-RES,Residential,-71.12949892159732,42.37619952038738
TWO-FAM-RES,Residential,-71.10572776941183,42.37612967408151
SNGL-FAM-RES,Residential,-71.13601463824142,42.37618462652797
4-8-UNIT-APT,Residential,-71.15064477158178,42.376159811854464
SNGL-FAM-RES,Residential,-71.12823659978233,42.376142217176906
SINGLE FAM W/AU,Residential,-71.13526287931178,42.376097338799994
SNGL-FAM-RES,Residential,-71.13264103972624,42.37612955560682
TWO-FAM-RES,Residential,-71.1377737552075,42.376092319361405
4-8-UNIT-APT,Residential,-71.11282898915447,42.37604824743774
THREE-FM-RES,Residential,-71.11008129333237,42.37607626787992
TWO-FAM-RES,Residential,-71.11158720013478,42.376063992483466
SNGL-FAM-RES,Residential,-71.1322117805928,42.376136549078375
TWO-FAM-RES,Residential,-71.10911513347263,42.37603469203274
SNGL-FAM-RES,Residential,-71.14248087897604,42.376051565409504
TWO-FAM-RES,Residential,-71.13289392241383,42.376083542384315
SNGL-FAM-RES,Residential,-71.14187337426831,42.37612449933351
SNGL-FAM-RES,Residential,-71.13195153064497,42.37611983456392
TWO-FAM-RES,Residential,-71.10952419722166,42.37605358712078
4-8-UNIT-APT,Residential,-71.11137971547879,42.376038686871375
SNGL-FAM-RES,Residential,-71.12862946469275,42.376101078924
SNGL-FAM-RES,Residential,-71.15188411019857,42.37616680649419
>8-UNIT-APT,Residential,-71.1122923052436,42.37602403575929
SNGL-FAM-RES,Residential,-71.13170177604839,42.3761036264811
Private College Res Units,Education Residential,-71.11060337485429,42.375842684642244
SNGL-FAM-RES,Residential,-71.1313468822773,42.376077678533385
TWO-FAM-RES,Residential,-71.10889878044344,42.37601045067726
4-8-UNIT-APT,Residential,-71.12369444169177,42.37603305914382
4-8-UNIT-APT,Residential,-71.14992354411496,42.37605193159788
TWO-FAM-RES,Residential,-71.10575651975333,42.37600845249271
SNGL-FAM-RES,Residential,-71.1087743506759,42.37602081390779
TWO-FAM-RES,Residential,-71.12549966035967,42.3759591391734
SNGL-FAM-RES,Residential,-71.1295583997098,42.37606686356134
SNGL-FAM-RES,Residential,-71.10869870961669,42.37596834374616
TWO-FAM-RES,Residential,-71.15193499416664,42.375979188415684
SNGL-FAM-RES,Residential,-71.13596910179237,42.37604668384527
SNGL-FAM-RES,Residential,-71.15217227526406,42.37611880654912
SNGL-FAM-RES,Residential,-71.13071177415416,42.37605421650426
SINGLE FAM W/AU,Residential,-71.1277663830378,42.37597712305759
SNGL-FAM-RES,Residential,-71.12829101444731,42.37602270312119
SNGL-FAM-RES,Residential,-71.13056277886712,42.37604285556709
>8-UNIT-APT,Residential,-71.11013645131787,42.37586014248107
SNGL-FAM-RES,Residential,-71.15139393369394,42.37610373484458
THREE-FM-RES,Residential,-71.124014755323,42.37595629403885
TWO-FAM-RES,Residential,-71.10937272087156,42.375937103551635
SNGL-FAM-RES,Residential,-71.13643064793214,42.375963422647665
SNGL-FAM-RES,Residential,-71.13363590230155,42.3759897099023
SNGL-FAM-RES,Residential,-71.12867827441741,42.3759943136688
SNGL-FAM-RES,Residential,-71.15251543537339,42.37597955815574
SNGL-FAM-RES,Residential,-71.12516721703895,42.37582545249511
THREE-FM-RES,Residential,-71.10532508433128,42.37592211808494
TWO-FAM-RES,Residential,-71.13838541180583,42.37555274235397
TWO-FAM-RES,Residential,-71.10957376165018,42.375872895155894
4-8-UNIT-APT,Residential,-71.13022236709503,42.37598688823646
TWO-FAM-RES,Residential,-71.1544161987117,42.37606928128287
SNGL-FAM-RES,Residential,-71.15271690903545,42.37595159374313
>8-UNIT-APT,Residential,-71.1078263512815,42.375810438693364
SNGL-FAM-RES,Residential,-71.12906352954367,42.37595695130339
4-8-UNIT-APT,Residential,-71.11160655287053,42.37590821992677
SNGL-FAM-RES,Residential,-71.13223253782203,42.37597927084167
BOARDING-HSE,Assisted Living/Boarding House,-71.10578534889406,42.37589089540497
SNGL-FAM-RES,Residential,-71.13723066728579,42.37589556842006
THREE-FM-RES,Residential,-71.15404826550093,42.376044953921294
SNGL-FAM-RES,Residential,-71.13197280573935,42.37596221797978
SNGL-FAM-RES,Residential,-71.13388599945951,42.375901003722674
TWO-FAM-RES,Residential,-71.15058706287881,42.37598389355343
TWO-FAM-RES,Residential,-71.1529114215543,42.375978206370135
TWO-FAM-RES,Residential,-71.15305298311598,42.37597334372281
4-8-UNIT-APT,Residential,-71.14782227706448,42.376012887873785
THREE-FM-RES,Residential,-71.1092470747694,42.37578157469066
SNGL-FAM-RES,Residential,-71.13168118652395,42.37595428760424
TWO-FAM-RES,Residential,-71.15319403888084,42.3759681099886
SNGL-FAM-RES,Residential,-71.12609375609782,42.375859647899226
TWO-FAM-RES,Residential,-71.15333682495806,42.37595973008242
SNGL-FAM-RES,Residential,-71.1283482070369,42.375899974327275
SNGL-FAM-RES,Residential,-71.11134689343291,42.37587684952126
SNGL-FAM-RES,Residential,-71.13008413039039,42.37587749571272
SNGL-FAM-RES,Residential,-71.1505485543277,42.375849236100926
TWO-FAM-RES,Residential,-71.14979175961054,42.37585015699693
THREE-FM-RES,Residential,-71.15356723431184,42.375896084394434
>8-UNIT-APT,Residential,-71.11289459456097,42.37575067162622
SNGL-FAM-RES,Residential,-71.13120446344655,42.375745143864606
SNGL-FAM-RES,Residential,-71.12850962612788,42.37579770963262
THREE-FM-RES,Residential,-71.10884722485899,42.37573522342306
SNGL-FAM-RES,Residential,-71.12956994640592,42.37579460768136
SNGL-FAM-RES,Residential,-71.13096983094336,42.37580578837854
SNGL-FAM-RES,Residential,-71.12794898716523,42.37564180030776
SNGL-FAM-RES,Residential,-71.13633524507149,42.37572993744428
TWO-FAM-RES,Residential,-71.11192103237082,42.37571322244296
SNGL-FAM-RES,Residential,-71.12559006526438,42.37575832259772
SNGL-FAM-RES,Residential,-71.1294506540998,42.37577701054463
SNGL-FAM-RES,Residential,-71.13374152049897,42.3757573104209
TWO-FAM-RES,Residential,-71.10537640872963,42.375703104268034
SNGL-FAM-RES,Residential,-71.14169746923633,42.37578754883348
THREE-FM-RES,Residential,-71.13066981615543,42.37578333050647
SNGL-FAM-RES,Residential,-71.12833296306545,42.375752855254106
SNGL-FAM-RES,Residential,-71.11173445540636,42.375688765516855
SNGL-FAM-RES,Residential,-71.14544177591635,42.37576993052056
THREE-FM-RES,Residential,-71.15444497454617,42.3758446564916
SNGL-FAM-RES,Residential,-71.13227411745886,42.37574977443324
>8-UNIT-APT,Residential,-71.12970635168982,42.375141140834444
SNGL-FAM-RES,Residential,-71.11152771840693,42.37566097562201
SNGL-FAM-RES,Residential,-71.1208557541535,42.37565048360208
SNGL-FAM-RES,Residential,-71.12621261022757,42.37563219310142
SNGL-FAM-RES,Residential,-71.12776081486827,42.37570123280362
THREE-FM-RES,Residential,-71.15407554156889,42.375819875414514
TWO-FAM-RES,Residential,-71.1342275123733,42.3757197790355
SNGL-FAM-RES,Residential,-71.1274354167259,42.37550722794981
THREE-FM-RES,Residential,-71.15189893710992,42.37576067709113
SNGL-FAM-RES,Residential,-71.13208453373396,42.37573680207135
TWO-FAM-RES,Residential,-71.10584171351636,42.375647140325206
SNGL-FAM-RES,Residential,-71.13578007979233,42.375661100614906
SNGL-FAM-RES,Residential,-71.14509681473615,42.37576021787535
SNGL-FAM-RES,Residential,-71.13195042867267,42.37572781472024
SNGL-FAM-RES,Residential,-71.1450185317154,42.37575608015647
TWO-FAM-RES,Residential,-71.14571019748784,42.37574409390139
THREE-FM-RES,Residential,-71.11019078004962,42.37563836011981
SNGL-FAM-RES,Residential,-71.13181776469894,42.37571971734706
TWO-FAM-RES,Residential,-71.15288538970076,42.3757370330128
TWO-FAM-RES,Residential,-71.12915993778999,42.375660226845625
TWO-FAM-RES,Residential,-71.1112230931394,42.37562077040773
SNGL-FAM-RES,Residential,-71.13168452070265,42.37571128829822
SNGL-FAM-RES,Residential,-71.1522496307742,42.37578268372379
THREE-FM-RES,Residential,-71.15357206828374,42.3757838018571
SNGL-FAM-RES,Residential,-71.15323861713865,42.375775333103455
THREE-FM-RES,Residential,-71.10887455633952,42.375625009581555
SNGL-FAM-RES,Residential,-71.13303560449526,42.37566090444584
SNGL-FAM-RES,Residential,-71.13728582083493,42.375611272094034
SNGL-FAM-RES,Residential,-71.11252218397655,42.3755185572693
SNGL-FAM-RES,Residential,-71.13023034217191,42.375702710290284
SNGL-FAM-RES,Residential,-71.15039677269816,42.3757181149271
SNGL-FAM-RES,Residential,-71.14492821299478,42.37573445513382
SNGL-FAM-RES,Residential,-71.13688090272476,42.37565453480181
SNGL-FAM-RES,Residential,-71.14515813409227,42.37569130733884
SNGL-FAM-RES,Residential,-71.13348247886037,42.37562278752527
TWO-FAM-RES,Residential,-71.15256836273292,42.37574131110041
SNGL-FAM-RES,Residential,-71.1256357395807,42.3756451175949
>8-UNIT-APT,Residential,-71.14246169995572,42.37559131473843
TWO-FAM-RES,Residential,-71.10540278280955,42.37559175369139
TWO-FAM-RES,Residential,-71.13467612518741,42.375663662318374
SNGL-FAM-RES,Residential,-71.11237469624342,42.3754985710271
TWO-FAM-RES,Residential,-71.14981201449245,42.375714712944074
TWO-FAM-RES,Residential,-71.12899127094128,42.37560204742646
TWO-FAM-RES,Residential,-71.1207491907571,42.37550349546385
SNGL-FAM-RES,Residential,-71.11222187650114,42.37547867445128
SNGL-FAM-RES,Residential,-71.12953940913394,42.375607312733585
THREE-FM-RES,Residential,-71.15446186098833,42.375720077244885
SNGL-FAM-RES,Residential,-71.12488498974984,42.37555467274024
SNGL-FAM-RES,Residential,-71.13110230124859,42.375654592451966
THREE-FM-RES,Residential,-71.11206658997374,42.3754570076856
SNGL-FAM-RES,Residential,-71.12884772452203,42.37557174790077
SNGL-FAM-RES,Residential,-71.13100810603467,42.3756477451241
THREE-FM-RES,Residential,-71.15069852605713,42.37560156053256
SNGL-FAM-RES,Residential,-71.13381008733025,42.37559376264872
SNGL-FAM-RES,Residential,-71.14488664194417,42.37566832950294
TWO-FAM-RES,Residential,-71.15408996058679,42.37570933268261
TWO-FAM-RES,Residential,-71.13089630304981,42.37563810200967
SNGL-FAM-RES,Residential,-71.12967102336047,42.375571894408786
>8-UNIT-APT,Residential,-71.11181147612719,42.375424829264446
SNGL-FAM-RES,Residential,-71.13069033603772,42.37562242717613
TWO-FAM-RES,Residential,-71.10587072079768,42.375524273744546
TWO-FAM-RES,Residential,-71.12532211358177,42.37547210005376
THREE-FM-RES,Residential,-71.11021974278265,42.375525731353974
SNGL-FAM-RES,Residential,-71.12667238554232,42.37549278677496
THREE-FM-RES,Residential,-71.1286635503951,42.375567654812066
SNGL-FAM-RES,Residential,-71.13229591389185,42.375597123130376
THREE-FM-RES,Residential,-71.15357892035334,42.3756590063809
SNGL-FAM-RES,Residential,-71.13212391881729,42.37558693395163
TWO-FAM-RES,Residential,-71.13417513025004,42.375562780378935
TWO-FAM-RES,Residential,-71.15222731038797,42.37564281621193
TWO-FAM-RES,Residential,-71.14634504464384,42.37559462290305
THREE-FM-RES,Residential,-71.1093382995142,42.37540720202623
SNGL-FAM-RES,Residential,-71.13024872033598,42.375567144731136
TWO-FAM-RES,Residential,-71.13623710107564,42.37546772042772
TWO-FAM-RES,Residential,-71.13191051083597,42.37558820696451
SINGLE FAM W/AU,Residential,-71.12578737656153,42.375509780515536
>8-UNIT-APT,Residential,-71.11151284961124,42.37538624974386
TWO-FAM-RES,Residential,-71.15324195163008,42.375651931186255
SNGL-FAM-RES,Residential,-71.13177842834793,42.37555379144597
THREE-FM-RES,Residential,-71.10543049324545,42.37547156915419
TWO-FAM-RES,Residential,-71.15258681733958,42.37562317332042
SNGL-FAM-RES,Residential,-71.12845101264507,42.375514497098585
>8-UNIT-APT,Residential,-71.14311276030665,42.37553762106423
THREE-FM-RES,Residential,-71.15184686482249,42.37558622566549
TWO-FAM-RES,Residential,-71.11122397567624,42.37546408772599
TWO-FAM-RES,Residential,-71.13462770064791,42.37552199033066
TWO-FAM-RES,Residential,-71.1503510233855,42.375559886459925
SNGL-FAM-RES,Residential,-71.12561190274421,42.37547098183684
THREE-FM-RES,Residential,-71.14983717932843,42.37553242754389
THREE-FM-RES,Residential,-71.10919098216017,42.37538635066969
THREE-FM-RES,Residential,-71.15410297222816,42.375601461353064
SNGL-FAM-RES,Residential,-71.14497739168067,42.37559916259389
SNGL-FAM-RES,Residential,-71.14783544364208,42.375540032381615
THREE-FM-RES,Residential,-71.10892103777203,42.375433968256054
TWO-FAM-RES,Residential,-71.13298127108443,42.37545915783697
SINGLE FAM W/AU,Residential,-71.12633959962069,42.37538732938696
SNGL-FAM-RES,Residential,-71.13682449933152,42.37549091484827
>8-UNIT-APT,Residential,-71.11025383909052,42.37535712322862
TWO-FAM-RES,Residential,-71.10589875656271,42.37540131038344
SNGL-FAM-RES,Residential,-71.13271200313207,42.3754818189879
TWO-FAM-RES,Residential,-71.13574596243274,42.375451022226784
SNGL-FAM-RES,Residential,-71.144959977807,42.375557528709656
SNGL-FAM-RES,Residential,-71.14089649341554,42.37552425892058
SNGL-FAM-RES,Residential,-71.14180175690726,42.375459721150904
TWO-FAM-RES,Residential,-71.1528388488029,42.37554128205871
TWO-FAM-RES,Residential,-71.15090059587803,42.37550513325406
TWO-FAM-RES,Residential,-71.15325584038351,42.37554098619415
SNGL-FAM-RES,Residential,-71.14051393831694,42.37550712727256
TWO-FAM-RES,Residential,-71.15359819823622,42.37552023115668
SNGL-FAM-RES,Residential,-71.13219404505412,42.37544039339005
SNGL-FAM-RES,Residential,-71.15223592473228,42.37550078138437
TWO-FAM-RES,Residential,-71.10546196736242,42.375347817318065
TWO-FAM-RES,Residential,-71.1415613390337,42.37541596298406
THREE-FM-RES,Residential,-71.15119563537567,42.37546886966947
SNGL-FAM-RES,Residential,-71.13739137316053,42.37538659260119
TWO-FAM-RES,Residential,-71.15260207767183,42.375499799723606
SNGL-FAM-RES,Residential,-71.12507678236227,42.3753640476406
TWO-FAM-RES,Residential,-71.13412290974868,42.37540396756634
