placekey,latitude,longitude,top_category,open_hours,location_name
225-222@62j-sjv-hwk,42.369566,-71.11365699999999,Lessors of Real Estate,,Apartments at 19 Putnam Ave
225-223@62j-sj3-9fz,42.373668,-71.098943,Lessors of Real Estate,,Apartments at 1295 Cambridge St
226-222@62j-sk3-bzf,42.396126,-71.103629,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",White Sport Pizza & Subs
227-222@62j-sj8-grk,42.387485,-71.08629,Lessors of Real Estate,,Apartments at 25 Brook St
228-222@62j-sjv-8jv,42.372019,-71.115589,Offices of Other Health Practitioners,,Conklin Adam PHD
228-222@62j-sjv-bc5,42.372844,-71.120457,Wired and Wireless Telecommunications Carriers,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""11:00"", ""17:00""]] }",Verizon Wireless
229-222@62j-sj3-6kz,42.36997,-71.087117,Lessors of Real Estate,,Apartments at 185 Spring St
22d-222@62j-sjy-zj9,42.405378000000006,-71.12343800000001,Lessors of Real Estate,,Apartments at 9 Teele Ave
22d-222@62j-sk2-p35,42.377478,-71.105735,Other Miscellaneous Store Retailers,,Katherine Small Gallery
22d-222@62j-sk3-28v,42.381982,-71.117511,Lessors of Real Estate,,Apartments at 23 Wendell St
22d-223@62j-sjv-c5z,42.374548,-71.113274,Lessors of Real Estate,,Apartments at 84 Prescott St
22f-222@62j-sk2-gtv,42.385129,-71.10750300000001,Lessors of Real Estate,,Apartments at 11 Harvard St
22f-223@62j-sk2-tn5,42.390285999999996,-71.121318,Other Schools and Instruction,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",Jae H Kim Tae Kwon Do Institute
22g-222@62j-sk3-ks5,42.395641999999995,-71.113765,Lessors of Real Estate,,Townhouses at 11 Rogers Ave
22h-222@62j-sjv-g49,42.364573,-71.111062,Lessors of Real Estate,,Apartments at 230 Western Ave
22h-222@62j-sk3-7t9,42.389461,-71.098085,Lessors of Real Estate,,Apartments at 5 Essex St
22k-222@62j-sjs-ty9,42.395056,-71.130651,Lessors of Real Estate,,North Cambridge 4 Bedroom 2 Baths
22m-222@62j-sk2-y9z,42.390607,-71.114958,Other Schools and Instruction,,Boston Language Connections
22r-222@62j-sj8-dvz,42.383311,-71.079708,Lessors of Real Estate,,Apartments at 4 Pearl St
22r-222@62j-sk3-28v,42.381856,-71.11819799999999,Lessors of Real Estate,,Apartments at 15 Wendell St
22t-222@62j-sjs-zs5,42.383683000000005,-71.13332700000001,Lessors of Real Estate,,Apartments at 279 Concord Ave
22t-222@62j-sk2-jy9,42.390811,-71.11029599999999,Lessors of Real Estate,,Apartments at 115 Porter St
22v-222@62j-sk2-tqf,42.388849,-71.12076,Lessors of Real Estate,,Apartments at 26 Porter Rd
22v-224@62j-sk2-x89,42.393791,-71.118726,Lessors of Real Estate,,Apartments at 341 Summer St
22x-223@62j-sjv-b6k,42.372494,-71.118578,Drycleaning and Laundry Services,,HSA Cleaners
22y-222@62j-sjz-835,42.397251000000004,-71.12604300000001,Lessors of Real Estate,,Apartments at 43 Thorndike St
22y-223@62j-sjy-c89,42.375592,-71.144614,Offices of Physicians,,Ballenger Johnye MD
22z-222@62j-sj2-75z,42.372492,-71.09274,Offices of Other Health Practitioners,,Behavioral Services
233-222@62j-sjz-n5z,42.405439,-71.132506,Lessors of Real Estate,,Apartments at 19 Waterhouse St
236-223@62j-sj2-nqz,42.363712,-71.103516,Offices of Other Health Practitioners,,Crowley Paul M
237-222@62j-sj8-r6k,42.382649,-71.083329,Lessors of Real Estate,,Townhouses at 18 Florence St
23c-222@62j-sj8-5j9,42.385921,-71.080206,Shoe Stores,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""22:00""]] }",HD Qustoms
23c-222@62j-sj8-kvf,42.392701,-71.09304200000001,"Beer, Wine, and Liquor Stores",,Winter Hill Liquor Mart
23k-222@62j-sk2-yqf,42.393113,-71.124884,Lessors of Real Estate,,Apartments at 4 Chester St
23k-222@62j-sk3-pd9,42.397535999999995,-71.110685,Lessors of Real Estate,,Apartments at 95 Pearson Ave
23v-222@62j-sk3-649,42.385866,-71.119619,"Jewelry, Luggage, and Leather Goods Stores","{ ""Mon"": [], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [] }",Daniel R Spirer Jewelers
23w-222@62j-sj2-4vz,42.366428000000006,-71.094095,Restaurants and Other Eating Places,"{ ""Mon"": [[""6:00"", ""17:00""]], ""Tue"": [[""6:00"", ""17:00""]], ""Wed"": [[""6:00"", ""17:00""]], ""Thu"": [[""6:00"", ""17:00""]], ""Fri"": [[""6:00"", ""17:00""]], ""Sat"": [[""6:00"", ""14:00""]], ""Sun"": [[""6:00"", ""14:00""]] }",Dunkin'
23y-222@62j-sk3-n89,42.396513,-71.113855,Lessors of Real Estate,,Apartments at 82 Morrison Ave
244-222@62j-sj3-9zz,42.379903999999996,-71.095585,Clothing Stores,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""11:00"", ""20:00""]], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [] }",Kissu Me
25n-222@62j-sjy-zs5,42.405055,-71.129723,Lessors of Real Estate,,Condos at 1245 Broadway
26b-222@62j-sk3-gff,42.382359,-71.102653,Personal Care Services,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""15:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",Arts Beauty Lounge
27s-222@62j-sj2-4gk,42.368682,-71.093701,Lessors of Real Estate,,Condos at 28 Portsmouth St
zzw-222@62j-sj3-5fz,42.366603999999995,-71.079245,Offices of Physicians,,Patientslikeme
zzw-222@62j-sjs-hkf,42.392742,-71.15462600000001,"Museums, Historical Sites, and Similar Institutions",,Rafferty Park
zzw-222@62j-sk3-35z,42.381995,-71.124032,Restaurants and Other Eating Places,,Cabot Cafe
zzw-223@62j-sj8-gtv,42.388493,-71.088853,Lessors of Real Estate,,Apartments at 25 MacArthur St
zzw-225@62j-shx-gx5,42.37205,-71.07472299999999,Lessors of Real Estate,,Apartments at 10 Child St
zzw-225@62j-sj2-x89,42.371876,-71.08763,Lessors of Real Estate,,Apartments at 674 Cambridge St
zzw-227@62j-shx-k9f,42.368587,-71.076437,Restaurants and Other Eating Places,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [], ""Sun"": [[""12:00"", ""18:00""]] }",Sarku Japan
zzy-222@62j-sj2-qcq,42.364078000000006,-71.107669,Other Amusement and Recreation Industries,,Josh Brown Personal Training
223-222@62j-sj3-35z,42.36437,-71.081366,Electronics and Appliance Stores,"{ ""Mon"": [[""12:00"", ""20:00""]], ""Tue"": [[""12:00"", ""20:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""12:00"", ""21:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",Community Ice Skating at Kendall Square
226-222@62j-sz9-zs5,42.398167,-71.09705,Lessors of Real Estate,,Apartments at 64 Moreland St
228-222@62j-shx-qmk,42.363678,-71.079499,Outpatient Care Centers,,Hakutata com
229-222@62j-sk2-z2k,42.393886,-71.123221,Lessors of Real Estate,,Apartments at 109 Orchard St
22c-222@62j-sjs-snq,42.392268,-71.13723399999999,Lessors of Real Estate,,Apartments at 320 Rindge Ave
22c-222@62j-sjz-9vf,42.402685,-71.12321700000001,Lessors of Real Estate,,Apartments at 38 Whitman St
22g-222@62j-sjz-2tv,42.404831,-71.127779,Lessors of Real Estate,,Apartments at 29 Fairmount Ave
22h-222@62j-sjz-9mk,42.399976,-71.125916,Lessors of Real Estate,,Apartments at 10 Elmwood St
22h-222@62j-sjz-jd9,42.402101,-71.133352,Lessors of Real Estate,,Condos at 54 Matignon Rd
22k-222@62j-sk2-g8v,42.386369,-71.110451,Lessors of Real Estate,,Apartments at 55 Lowell St
22k-222@62j-sk3-9s5,42.394825,-71.099225,Lessors of Real Estate,,Apartments at 192 Central St
22k-223@62j-sk2-jn5,42.386084000000004,-71.112832,Lessors of Real Estate,,Apartments at 7 Craigie Ter
22m-222@62j-sjv-bc5,42.373153,-71.12012,"Museums, Historical Sites, and Similar Institutions",,Harvard Square
22n-222@62j-sj2-66k,42.36714,-71.098886,Lessors of Real Estate,,Apartments at 216 Harvard St
22n-222@62j-sj2-85f,42.371802,-71.098775,Lessors of Real Estate,,Apartments at 166 Hampshire St
22n-222@62j-sj8-5mk,42.384413,-71.079599,Lessors of Real Estate,,Apartments at 76 Perkins St
22p-222@62j-sj2-q75,42.363887,-71.109983,Lessors of Real Estate,,Apartments at 5 Jay St
22v-222@62j-sk3-4sq,42.385441,-71.115474,Lessors of Real Estate,,Apartments at 31 Forest St
22v-222@62j-sk3-fvf,42.383983,-71.104561,Lessors of Real Estate,,Apartments at 25 Laurel St
22w-222@62j-sj9-7wk,42.396349,-71.086168,Lessors of Real Estate,,Apartments at 21 Puritan Rd
22w-222@62j-sjz-mhq,42.399631,-71.136326,Lessors of Real Estate,,Condos at 24 Madison Ave
22x-222@62j-shx-j7q,42.371765,-71.079238,Lessors of Real Estate,,Apartments at 35 Gore St
234-222@62j-sj2-j35,42.371322,-71.112308,Lessors of Real Estate,,Apartments at 23 Trowbridge St
235-222@62j-sk2-g6k,42.388847,-71.110629,Lessors of Real Estate,,Apartments at 206 Summer St
235-223@62j-sj2-s5z,42.364194,-71.101116,Other Schools and Instruction,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",A Roro Auto School
237-222@62j-sj3-9j9,42.375214,-71.101523,Lessors of Real Estate,,Apartments at 9 Hammond St
23d-222@62j-sj2-jsq,42.369434000000005,-71.10734000000001,Lessors of Real Estate,,Apartments at 124 Hancock St
23g-222@62j-sjy-z4v,42.402926,-71.123633,Lessors of Real Estate,,Apartments at 42 Electric Ave
23j-222@62j-sj2-hbk,42.369708,-71.106249,Lessors of Real Estate,,Apartments at 302 Harvard St
23v-222@62j-sj8-575,42.384809999999995,-71.081427,Lessors of Real Estate,,Apartments at 62 Pinckney St
249-223@62j-sjz-2hq,42.404072,-71.129051,Wired and Wireless Telecommunications Carriers,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""12:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",Broadway Cell Phone and Services
24c-222@62j-sk2-649,42.412062,-71.12747,Lessors of Real Estate,,Apartments at 194 North St
24h-222@62j-sj3-9s5,42.374047999999995,-71.097882,Lessors of Real Estate,,Apartments at 369 Prospect St
24p-222@62j-sjv-bc5,42.372715,-71.119675,Other Amusement and Recreation Industries,"{ ""Mon"": [[""5:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""5:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""5:30"", ""21:00""]], ""Sat"": [[""7:30"", ""17:30""]], ""Sun"": [[""7:30"", ""17:30""]] }",Breathe Studios
24s-222@62j-sk3-435,42.379233,-71.122887,Lessors of Real Estate,,Apartments at 20 Chauncy St
24y-222@62j-sj8-4vz,42.388738000000004,-71.082894,Lessors of Real Estate,,Apartments at 41 Michigan Ave
25x-222@62j-sj3-4vz,42.367616999999996,-71.081342,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""21:00""]], ""Sat"": [[""11:30"", ""21:00""]], ""Sun"": [] }",Kendall
265-222@62j-sj2-p7q,42.364305,-71.104221,Offices of Physicians,,Cambridge Health Alliance's Elder Service Plan
27v-222@62j-sj2-jy9,42.369813,-71.108689,Lessors of Real Estate,,Apartments at 11 Centre St
29c-225@62j-sk3-649,42.386098,-71.119564,Other Schools and Instruction,"{ ""Mon"": [[""15:45"", ""21:00""]], ""Tue"": [[""16:00"", ""19:45""]], ""Wed"": [[""15:45"", ""19:45""]], ""Thu"": [[""15:45"", ""19:45""]], ""Fri"": [[""15:45"", ""19:00""]], ""Sat"": [[""9:45"", ""16:15""]], ""Sun"": [] }",Fresh Pond Ballet
zzw-222@62j-sj2-mp9,42.373862,-71.11030600000001,Other Information Services,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""13:00"", ""17:00""]] }",Cambridge Public Library
zzw-226@62j-sj2-vs5,42.371539,-71.085365,Lessors of Real Estate,,Apartments at 540 Cambridge St
zzw-22h@62j-sj2-ty9,42.37401,-71.086338,Health and Personal Care Stores,,Dr Alex Russakovsky Optometrist and Associates Somerville
zzw-22n@62j-shx-tjv,42.36743,-71.076585,Shoe Stores,,Foot Action
zzy-222@62j-shx-qs5,42.364452,-71.077017,Lessors of Real Estate,,Condos at 75 83 83 Cambridge Pkwy
zzy-222@62j-sj2-9j9,42.360217999999996,-71.09428100000001,Other Information Services,,Hayden Library Science Humanities
zzy-222@62j-sj2-rzf,42.363579,-71.099631,"Colleges, Universities, and Professional Schools",,College Year In Athens
zzy-222@62j-sjt-tn5,42.365005,-71.126118,"Colleges, Universities, and Professional Schools","{ ""Mon"": [[""8:30"", ""16:30""]], ""Tue"": [[""8:30"", ""16:30""]], ""Wed"": [[""8:30"", ""16:30""]], ""Thu"": [[""8:30"", ""16:30""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Harvard University
zzy-223@62j-sj2-hh5,42.370053000000006,-71.102306,Offices of Other Health Practitioners,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Bill Mueller Lic Ac
zzy-225@62j-shx-jy9,42.367946,-71.076184,Activities Related to Credit Intermediation,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",Travelex Currency Services Inc
zzy-225@62j-sj2-vmk,42.371728000000004,-71.08368,Lessors of Real Estate,,Apartments at 453 Cambridge St
222-222@62j-sj9-6tv,42.395187,-71.082841,Clothing Stores,"{ ""Mon"": [[""8:00"", ""23:00""]], ""Tue"": [[""8:00"", ""23:00""]], ""Wed"": [[""8:00"", ""23:00""]], ""Thu"": [[""8:00"", ""23:00""]], ""Fri"": [[""8:00"", ""23:00""]], ""Sat"": [[""8:00"", ""23:00""]], ""Sun"": [[""8:00"", ""23:00""]] }",Burlington
222-223@62j-sj2-w49,42.372825,-71.084296,Other Amusement and Recreation Industries,,Simoni Rink
223-222@62j-sjs-45f,42.391284000000006,-71.138153,Motion Picture and Video Industries,"{ ""Mon"": [[""13:30"", ""21:30""]], ""Tue"": [[""13:30"", ""21:30""]], ""Wed"": [[""13:30"", ""21:30""]], ""Thu"": [[""13:30"", ""21:30""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""11:00"", ""23:00""]] }",Fresh Pond Entertainment Cinemas
223-222@62j-sjy-zpv,42.406391,-71.12903100000001,Lessors of Real Estate,,Apartments at 44 Hamilton Rd
224-222@62j-sk3-45f,42.380409,-71.120363,Lessors of Real Estate,,Apartments at 1 Chauncy St
224-223@62j-sj2-4y9,42.366248,-71.094038,Lessors of Real Estate,,Apartments at 5 Dickinson St
225-222@62j-sj2-x89,42.372194,-71.087014,Lessors of Real Estate,,Apartments at 29 Lambert St
225-222@62j-sj8-qj9,42.3849,-71.08651,Lessors of Real Estate,,Apartments at 85 Glen St
226-222@62j-sj3-8qf,42.377165000000005,-71.101772,Lessors of Real Estate,,Inman Square Harvard Square 1 Bedroom
226-222@62j-sk3-b49,42.395565999999995,-71.096742,Lessors of Real Estate,,Apartments at 98 Heath St
227-222@62j-szb-2p9,42.395101000000004,-71.09640999999999,Lessors of Real Estate,,Apartments at 14 Bond St
228-222@62j-sk2-7qz,42.416357,-71.12863,Lessors of Real Estate,,Apartments at 178 Boston Ave
228-222@62j-sk3-bkz,42.392624,-71.09726500000001,Lessors of Real Estate,,Condos at 76 Thurston St
229-222@62j-sk2-kj9,42.386074,-71.106064,Lessors of Real Estate,,Apartments at 157 Summer St
22b-222@62j-sjv-mzf,42.37481,-71.126038,Lessors of Real Estate,,Condos at 40 Hawthorn St
22c-225@62j-sj3-4d9,42.363445,-71.08754300000001,Lessors of Real Estate,,Apartments at 92 Ames St
22g-222@62j-sjz-y7q,42.403858,-71.11693199999999,Lessors of Real Estate,,Apartments at 191 College Ave
22g-222@62j-sk2-x89,42.393440000000005,-71.118599,Lessors of Real Estate,,Apartments at 337 Summer St
22g-224@62j-sj9-789,42.393316999999996,-71.079391,Traveler Accommodation,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",The Row Hotel At Assembly Row Autograph Collection
22h-223@62j-sj3-4sq,42.368969,-71.081312,Lessors of Real Estate,,Condos at 73 Spring St
22j-222@62j-shx-j9z,42.370503,-71.080218,Lessors of Real Estate,,Apartments at 57 Otis St
22j-222@62j-sk3-hwk,42.385711,-71.09429300000001,Other Information Services,,Somerville Public Library
22k-222@62j-sj2-hbk,42.369363,-71.105974,Lessors of Real Estate,,Apartments at 40 Lee St
22k-222@62j-sk3-mff,42.392734000000004,-71.110732,Lessors of Real Estate,,Apartments at 162 Albion St
22m-222@62j-sjz-k2k,42.399378999999996,-71.131123,Lessors of Real Estate,,Condos at 28 Washburn Ave
22n-222@62j-sk3-f75,42.381784,-71.097563,Offices of Physicians,,David D Menon
22r-222@62j-sj8-4jv,42.387557,-71.083985,Restaurants and Other Eating Places,,Ola Gifts Cafe
22r-222@62j-sjz-mc5,42.399596,-71.13594499999999,Lessors of Real Estate,,Apartments at 27 Madison Ave
22s-222@62j-sk2-j7q,42.383815999999996,-71.11250600000001,Lessors of Real Estate,,Apartments at 95 Sacramento St
22s-222@62j-sk3-pd9,42.397641,-71.112055,Lessors of Real Estate,,Apartments at 94 Highland Rd
22s-223@62j-sjz-nqz,42.400538,-71.128721,Lessors of Real Estate,,Apartments at 114 Yorktown St
22v-222@62j-sjy-z4v,42.402696999999996,-71.122129,Lessors of Real Estate,,Apartments at 34 Mason St
22w-222@62j-sk2-wff,42.39178,-71.12628199999999,Lessors of Real Estate,,Apartments at 25 Fairfield St
22w-222@62j-sk3-7dv,42.394597999999995,-71.099733,Lessors of Real Estate,,Apartments at 186 Central St
233-223@62j-sj2-qcq,42.364216,-71.107488,Restaurants and Other Eating Places,,Chick Chick Boom
238-222@62j-sjv-hwk,42.369931,-71.11471999999999,Lessors of Real Estate,,Apartments at 33 35 Banks St
23d-222@62j-sjz-7t9,42.395662,-71.127043,Lessors of Real Estate,,Apartments at 9 Meacham Rd
23h-222@62j-sk3-q2k,42.395759999999996,-71.108853,Lessors of Real Estate,,Apartments at 21 Murdock St
23k-222@62j-sjz-yqf,42.400349,-71.117965,Offices of Real Estate Agents and Brokers,,iBremis Realty
23k-223@62j-sj2-75z,42.372574,-71.093071,Lessors of Real Estate,,Apartments at 962 Cambridge St
23m-222@62j-sjs-zpv,42.382482,-71.131438,Restaurants and Other Eating Places,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [[""8:00"", ""15:00""]] }",Hi Rise Bread Company
24b-222@62j-sj3-9mk,42.373611,-71.101083,Outpatient Care Centers,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",CareWell Urgent Care
25y-222@62j-sj2-vzz,42.371218,-71.08286700000001,Drycleaning and Laundry Services,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [] }",5th Street Laundromat
zzw-222@62j-sj2-cdv,42.358445,-71.096453,Other Amusement and Recreation Industries,,Johnson Ice Rink
zzw-222@62j-sk2-vmk,42.388503,-71.117014,Lessors of Real Estate,,Apartments at 34 Holyoke Rd
zzw-223@62j-sjz-5pv,42.396991,-71.122429,Restaurants and Other Eating Places,"{ ""Mon"": [[""10:00"", ""23:00""]], ""Tue"": [[""10:00"", ""23:00""]], ""Wed"": [[""10:00"", ""23:00""]], ""Thu"": [[""10:00"", ""23:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""10:00"", ""23:00""]] }",J P Licks
zzw-224@62j-sjz-5pv,42.396995000000004,-71.122548,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""23:00""]], ""Fri"": [[""11:00"", ""23:00""]], ""Sat"": [[""11:00"", ""23:00""]], ""Sun"": [[""12:00"", ""20:00""]] }",Boston Burger
zzw-226@62j-sk3-649,42.385484999999996,-71.119619,Electronics and Appliance Stores,,TeamLogic IT
zzw-227@62j-sj2-vcq,42.374435,-71.08431800000001,"Beer, Wine, and Liquor Stores","{ ""Mon"": [[""9:00"", ""23:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""23:00""]], ""Sat"": [[""9:00"", ""23:00""]], ""Sun"": [[""10:00"", ""23:00""]] }",Distinct Beer & Wine
zzy-222@62j-sjs-h89,42.391578,-71.145036,Lessors of Real Estate,,Apartments at 82 Fawcett St
zzy-222@62j-sjz-ch5,42.407024,-71.13350200000001,Wired and Wireless Telecommunications Carriers,,Xfinity
zzy-224@62j-sk2-xdv,42.393544,-71.121031,Religious Organizations,,Responsible Grace Church
zzz-222@62j-sj3-649,42.36864,-71.08649,Other Amusement and Recreation Industries,,Ahern Field
222-222@62j-sj3-cdv,42.378904999999996,-71.098743,Elementary and Secondary Schools,,Albert F Argenziano School At Lincoln Park
223-222@62j-sj3-6ff,42.3699,-71.08549599999999,Lessors of Real Estate,,Apartments at 61 6th St
223-222@62j-sjs-hyv,42.392514,-71.15221899999999,Automotive Repair and Maintenance,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""8:00"", ""12:00""]], ""Sun"": [] }",Eurotech Auto Body
223-222@62j-sjv-975,42.374542,-71.121465,Lessors of Real Estate,,Apartments at 51 Brattle St
223-222@62j-sk2-y35,42.390607,-71.11840500000001,Lessors of Real Estate,,Apartments at 4 Saginaw Ave
223-222@62j-sz9-yvz,42.398323,-71.090422,Other Amusement and Recreation Industries,,Boys & Girls Club of Middlesex County Blessing of the Bay Boatho
224-222@62j-sk3-fmk,42.385028999999996,-71.103002,Lessors of Real Estate,,Condos at 25 Greene St
224-222@62j-sk3-gp9,42.382502,-71.10056,Lessors of Real Estate,,Apartments at 17 Quincy St
224-222@62j-sz9-z4v,42.395663,-71.09005,Lessors of Real Estate,,Apartments at 114 Temple St
225-222@62j-sj2-649,42.365462,-71.097196,Lessors of Real Estate,,Apartments at 123 Cherry St
225-222@62j-sjz-jvz,42.398969,-71.133074,Lessors of Real Estate,,Apartments at 18 Cottage Park Ave
229-222@62j-sj2-nyv,42.363528,-71.105303,Lessors of Real Estate,,Apartments at 166 Auburn St
22b-222@62j-sj3-85f,42.373158000000004,-71.095537,Lessors of Real Estate,,Apartments at 1099 Cambridge St
22b-222@62j-sjs-5cq,42.389804999999996,-71.14472099999999,Lessors of Real Estate,,Condos at 29 Wheeler St
22c-222@62j-sjs-tqf,42.395355,-71.130193,Lessors of Real Estate,,Apartments at 41 Norris St
22c-223@62j-sk3-nh5,42.39362,-71.11516,Lessors of Real Estate,,Apartments at 327 Highland Ave
22d-222@62j-sjz-9zz,42.402242,-71.125695,Lessors of Real Estate,,Apartments at 1088 Broadway
22d-222@62j-szb-dy9,42.3972,-71.104915,Restaurants and Other Eating Places,,Dunkin'
22g-222@62j-sj8-gc5,42.387847,-71.088802,Lessors of Real Estate,,Apartments at 35 Otis St
22h-222@62j-sj8-qmk,42.383872,-71.08659499999999,Lessors of Real Estate,,Apartments at 110 Glen St
22h-222@62j-sjy-yd9,42.406315,-71.125037,Restaurants and Other Eating Places,,Tufts Dining
22k-222@62j-sk2-h89,42.385082000000004,-71.106383,Lessors of Real Estate,,Apartments at 9 Cleveland St
