placekey,latitude,longitude,top_category,open_hours,location_name
274-222@62j-sjv-jsq,42.365906,-71.109874,Lessors of Real Estate,,Apartments at 42 Jay St
zzw-222@62j-sgg-75z,42.358247,-71.10580999999999,Lessors of Real Estate,,Apartments at 72 Hamilton St
zzw-223@62j-sj3-8qf,42.377093,-71.102,Lessors of Real Estate,,Condos at 31 Harold St
zzy-223@62j-sjt-kxq,42.373028999999995,-71.122372,Other Amusement and Recreation Industries,"{ ""Mon"": [[""16:15"", ""19:30""]], ""Tue"": [[""16:15"", ""19:45""]], ""Wed"": [[""16:15"", ""19:45""]], ""Thu"": [[""16:15"", ""19:45""]], ""Fri"": [[""16:15"", ""18:30""]], ""Sat"": [[""9:30"", ""13:00""]], ""Sun"": [[""16:00"", ""17:00""]] }",Pure Barre
226-229@62j-sjv-bp9,42.372969,-71.118476,Lessors of Real Estate,,Condos at 1350 Massachusetts Ave
22b-223@62j-sj3-9j9,42.374644,-71.100486,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""21:00""]], ""Tue"": [[""11:30"", ""21:00""]], ""Wed"": [[""11:30"", ""21:00""]], ""Thu"": [[""11:30"", ""21:00""]], ""Fri"": [[""11:30"", ""21:00""]], ""Sat"": [[""11:30"", ""21:00""]], ""Sun"": [] }",Alex's Kitchen Somerville
22f-223@62j-sjv-9zz,42.372197,-71.121553,Offices of Other Health Practitioners,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""12:30"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Gaiana Germani Ph D
22r-223@62j-sjv-hqz,42.369649,-71.112696,Lessors of Real Estate,,Apartments at 1038 Massachusetts Ave
232-222@62j-sjv-8n5,42.37027,-71.11434799999999,Lessors of Real Estate,,Apartments at 18 Banks St
236-222@62j-sj2-nyv,42.362408,-71.10588299999999,Lessors of Real Estate,,Townhouses at 10 Cottage St
237-222@62j-sj2-r6k,42.362536999999996,-71.106036,Lessors of Real Estate,,Apartments at 12 Cottage St
23g-222@62j-sjv-c89,42.373278000000006,-71.111618,Lessors of Real Estate,,Apartments at 452 Broadway
23n-222@62j-sk2-qfz,42.375868,-71.110519,Lessors of Real Estate,,Haskins Hall Harvard University Housing
24g-222@62j-sj2-q2k,42.364437,-71.109273,Lessors of Real Estate,,Apartments at 150 River St
24v-222@62j-sjv-bc5,42.372763,-71.119691,Other Amusement and Recreation Industries,,Mindful Boston
255-222@62j-sj3-89z,42.373763000000004,-71.09566600000001,Lessors of Real Estate,,Apartments at 392 Norfolk St
25d-222@62j-sj2-p35,42.364343,-71.102333,Restaurants and Other Eating Places,,5 Spices House Cambridge
27h-223@62j-sj2-p35,42.364242,-71.102917,Offices of Real Estate Agents and Brokers,,Kelly McCahon Lembu Real Estate
zzw-224@62j-sj2-s5z,42.363572,-71.101336,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:30"", ""23:00""]], ""Sun"": [[""11:30"", ""22:00""]] }",Mary Chung Restaurant
222-222@62j-sj2-6zf,42.372717,-71.091691,Personal Care Services,,Four Seasons Nail Design
226-222@62j-sj3-btv,42.377576,-71.0936,Child Day Care Services,,Jhc Allen Street Head Start
22b-222@62j-sj2-x3q,42.372507,-71.090195,Home Health Care Services,,12 Care
22h-223@62j-sj3-9zz,42.379921,-71.095007,"Museums, Historical Sites, and Similar Institutions",,Union Square
22n-222@62j-sj2-rkz,42.365966,-71.103149,Offices of Other Health Practitioners,"{ ""Mon"": [[""7:00"", ""19:30""]], ""Tue"": [[""7:00"", ""20:00""]], ""Wed"": [[""7:00"", ""19:30""]], ""Thu"": [[""7:00"", ""19:30""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""14:00""]], ""Sun"": [] }",Bay State Physical Therapy
22t-223@62j-sjv-r49,42.378529,-71.123497,"Colleges, Universities, and Professional Schools",,Longy School Of Music Of Bard College
22y-222@62j-sj2-kmk,42.375702000000004,-71.104519,Lessors of Real Estate,,Apartments at 88 Line St
23d-222@62j-sj3-85f,42.373713,-71.095276,Lessors of Real Estate,,Apartments at 303 Elm St
23r-222@62j-sj2-6x5,42.370404,-71.09441,Lessors of Real Estate,,Apartments at 377 Windsor St
23s-222@62j-sj3-8vz,42.377712,-71.103679,Lessors of Real Estate,,Condos at 45 Magnus Ave
23y-222@62j-sjv-bc5,42.372585,-71.119869,Restaurants and Other Eating Places,"{ ""Mon"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""4:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""4:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""4:00""], [""11:00"", ""24:00""]] }",Tasty Burger
24b-222@62j-sj2-wc5,42.373031,-71.089775,Lessors of Real Estate,,Apartments at 34 Jefferson St
252-222@62j-sj3-52k,42.368043,-71.08300600000001,Lessors of Real Estate,,Apartments at 167 Charles St
25q-222@62j-sj2-qxq,42.360267,-71.107221,Lessors of Real Estate,,Apartments at 180 Pearl St
266-222@62j-sgg-4vz,42.356639,-71.10717199999999,Lessors of Real Estate,,Apartments at 9 Fort Washington Pl
278-222@62j-sj2-x5z,42.370478999999996,-71.089711,Lessors of Real Estate,,Apartments at 7 Marney St
zzy-223@62j-sj2-x89,42.372228,-71.08788,"Museums, Historical Sites, and Similar Institutions",,Alfred Vellucci Park
222-223@62j-sjv-brk,42.37644,-71.116827,Restaurants and Other Eating Places,"{ ""Mon"": [[""8:30"", ""21:00""]], ""Tue"": [[""8:30"", ""21:00""]], ""Wed"": [[""8:30"", ""21:00""]], ""Thu"": [[""8:30"", ""21:00""]], ""Fri"": [[""8:30"", ""21:00""]], ""Sat"": [[""11:00"", ""21:00""]], ""Sun"": [[""11:00"", ""21:00""]] }",Bon Me Harvard Truck
223-222@62j-sj3-cqz,42.379726,-71.097359,Lessors of Real Estate,,Apartments at 269 Washington St
224-222@62j-sj3-4y9,42.369448999999996,-71.082723,Lessors of Real Estate,,Apartments at 99 Spring St
226-222@62j-sj2-nqz,42.363634000000005,-71.104699,Lessors of Real Estate,,Apartments at 159 Auburn St
226-222@62j-sjv-b8v,42.371219,-71.117438,"Colleges, Universities, and Professional Schools","{ ""Mon"": [[""9:00"", ""22:30""]], ""Tue"": [[""9:00"", ""22:30""]], ""Wed"": [[""9:00"", ""22:30""]], ""Thu"": [[""9:00"", ""22:30""]], ""Fri"": [[""9:00"", ""22:30""]], ""Sat"": [[""8:30"", ""22:30""]], ""Sun"": [] }",Harvard University Hillel
226-222@62j-sk2-p35,42.377296,-71.105452,Lessors of Real Estate,,Apartments at 102 Beacon St
227-222@62j-sgg-fxq,42.358168,-71.111763,Lessors of Real Estate,,Apartments at 144 Magazine St
227-222@62j-sj8-nnq,42.378541999999996,-71.086332,Other Amusement and Recreation Industries,"{ ""Mon"": [[""6:00"", ""19:30""]], ""Tue"": [[""6:00"", ""19:30""]], ""Wed"": [[""6:00"", ""19:30""]], ""Thu"": [[""6:00"", ""19:30""]], ""Fri"": [], ""Sat"": [[""6:00"", ""12:00""]], ""Sun"": [[""6:00"", ""12:00""]] }",The Classical Pilates Room
228-222@62j-sj8-nnq,42.378831,-71.086575,Automotive Repair and Maintenance,,United Auto Repair & America Auto Rental
228-222@62j-sjv-9cq,42.374475,-71.12267800000001,Lessors of Real Estate,,Apartments at 6 Hilliard St
229-222@62j-sj2-wp9,42.374021,-71.089301,Lessors of Real Estate,,Apartments at 33 Porter St
22d-222@62j-sjv-c5z,42.374584999999996,-71.113272,Other Amusement and Recreation Industries,,Society for Critical Aesthetics
22m-222@62j-sjv-r49,42.378411,-71.12435,Lessors of Real Estate,,Condos at 12 Concord Ave
22p-223@62j-sj3-b6k,42.379962,-71.096241,"Agencies, Brokerages, and Other Insurance Related Activities",,Brasil Insurance
22x-222@62j-sj2-xdv,42.373051000000004,-71.088336,Lessors of Real Estate,,Apartments at 3 Jefferson St
236-222@62j-sj2-4gk,42.368594,-71.094216,Lessors of Real Estate,,Apartments at 52 Portsmouth St
23d-222@62j-sj2-8d9,42.370896,-71.09585600000001,Lessors of Real Estate,,Apartments at 319 Columbia St
23y-222@62j-sj2-75z,42.372343,-71.093613,Lessors of Real Estate,,Apartments at 469 Windsor St
247-222@62j-sj3-835,42.374744,-71.09546,Lessors of Real Estate,,Apartments at 420 Norfolk St
25t-222@62j-sk2-qfz,42.376323,-71.109988,Lessors of Real Estate,,Apartments at 99 Trowbridge St
26t-222@62j-sj2-xbk,42.371745000000004,-71.08659200000001,"Beer, Wine, and Liquor Stores","{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""23:00""]], ""Sat"": [[""9:00"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",City Liquors
277-222@62j-sjv-8jv,42.372037,-71.11556,Personal Care Services,,Thread & Shape
28r-222@62j-sjv-n3q,42.373584,-71.125747,Lessors of Real Estate,,Apartments at 36 Ash St
zzw-222@62j-sj2-4gk,42.369071999999996,-71.09429,Lessors of Real Estate,,Apartments at 89 Plymouth St
222-224@62j-sjv-d9z,42.377934,-71.119741,Religious Organizations,,Harvard Korean Mission
224-222@62j-sjv-fzz,42.362839,-71.11385,Lessors of Real Estate,,Apartments at 263 Putnam Ave
228-222@62j-sj2-kfz,42.374862,-71.102532,Health and Personal Care Stores,"{ ""Mon"": [[""7:00"", ""23:00""]], ""Tue"": [[""7:00"", ""23:00""]], ""Wed"": [[""7:00"", ""23:00""]], ""Thu"": [[""7:00"", ""23:00""]], ""Fri"": [[""7:00"", ""23:00""]], ""Sat"": [[""7:00"", ""23:00""]], ""Sun"": [[""7:00"", ""23:00""]] }",Walgreens
22h-223@62j-sjv-9zz,42.371905,-71.12044,Lessors of Real Estate,,Condos at 54 John F Kennedy St
22s-222@62j-sj3-b6k,42.37989,-71.096793,Restaurants and Other Eating Places,,Red House Restaurant
22w-222@62j-sj2-5zz,42.366321,-71.097939,Lessors of Real Estate,,Condos at 124 Columbia St
22y-222@62j-sj3-9mk,42.373804,-71.10021400000001,Lessors of Real Estate,,Apartments at 1367 Cambridge St
235-222@62j-sj2-wp9,42.373502,-71.089208,Lessors of Real Estate,,Apartments at 42 Porter St
23k-222@62j-sj2-mkz,42.374973,-71.109241,Grocery Stores,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",Harvard Market
23t-222@62j-sk2-p7q,42.377046,-71.108088,Lessors of Real Estate,,Apartments at 38 Roberts Rd
242-223@62j-sj2-q75,42.363744,-71.110085,Lessors of Real Estate,,Apartments at 171 173 River St
24h-222@62j-sj2-xdv,42.373396,-71.088773,Lessors of Real Estate,,Apartments at 24 Porter St
25g-222@62j-sj2-6p9,42.371784000000005,-71.093088,Lessors of Real Estate,,Apartments at 24 Palermo St
zzw-222@62j-sj3-2c5,42.366646,-71.086437,Restaurants and Other Eating Places,"{ ""Mon"": [[""6:00"", ""15:00""]], ""Tue"": [[""6:00"", ""15:00""]], ""Wed"": [[""6:00"", ""15:00""]], ""Thu"": [[""6:00"", ""15:00""]], ""Fri"": [[""6:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",Discovery Cafe
zzw-224@62j-sj2-49z,42.368596999999994,-71.09718000000001,Religious Organizations,,United Pentecostal Council Of The Assemblies Of God
zzw-226@62j-sjv-8jv,42.371266999999996,-71.114633,Restaurants and Other Eating Places,"{ ""Mon"": [[""12:00"", ""23:00""]], ""Tue"": [[""12:00"", ""23:00""]], ""Wed"": [[""12:00"", ""23:00""]], ""Thu"": [[""12:00"", ""23:00""]], ""Fri"": [[""12:00"", ""23:00""]], ""Sat"": [[""12:00"", ""23:00""]], ""Sun"": [[""12:00"", ""23:00""]] }",BerryLine
zzz-223@62j-sj2-w49,42.372821,-71.083976,Other Amusement and Recreation Industries,,Gore Playground
222-222@62j-sjv-g8v,42.364394,-71.11324,Lessors of Real Estate,,Apartments at 316 Western Ave
223-222@62j-sj2-rff,42.364898,-71.101363,Lessors of Real Estate,,Apartments at 30 Norfolk St
22d-223@62j-sj2-jjv,42.367678000000005,-71.107887,Lessors of Real Estate,,Apartments at 878 Massachusetts Ave
22f-225@62j-sj2-p35,42.364239000000005,-71.102288,Sound Recording Industries,,The Boston She Party
22n-223@62j-sj2-syv,42.3668,-71.104989,Lessors of Real Estate,,Apartments at 8 Inman St
22s-22c@62j-sj2-rkz,42.365565999999994,-71.10333299999999,Health and Personal Care Stores,"{ ""Mon"": [[""7:00"", ""24:00""]], ""Tue"": [[""7:00"", ""24:00""]], ""Wed"": [[""7:00"", ""24:00""]], ""Thu"": [[""7:00"", ""24:00""]], ""Fri"": [[""7:00"", ""24:00""]], ""Sat"": [[""7:00"", ""24:00""]], ""Sun"": [[""7:00"", ""24:00""]] }",Walgreens Pharmacy
23b-222@62j-sj2-5zz,42.366294,-71.097102,Lessors of Real Estate,,Condos at 138 Pine St
24k-222@62j-sj3-6ff,42.370115999999996,-71.084843,Lessors of Real Estate,,Apartments at 146 Thorndike St
258-222@62j-sj2-jy9,42.37075,-71.108038,Lessors of Real Estate,,Apartments at 334 Harvard St
25f-222@62j-sj2-vvf,42.371532,-71.085124,Lessors of Real Estate,,Apartments at 524 Cambridge St
263-222@62j-sj3-9s5,42.373614,-71.098439,Restaurants and Other Eating Places,,Christina's Homemade Ice Cream
26j-222@62j-sgg-jy9,42.359217,-71.110285,Lessors of Real Estate,,Apartments at 126 Magazine St
26m-222@62j-sgg-jd9,42.359784000000005,-71.112484,Lessors of Real Estate,,Condos at 403 Putnam Ave
297-222@62j-sj2-h5z,42.3692,-71.103714,Lessors of Real Estate,,Apartments at 47 Inman St
2cr-223@62j-sj2-jjv,42.367909000000004,-71.107403,Personal Care Services,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""17:00"", ""21:00""]], ""Sat"": [[""9:30"", ""16:00""]], ""Sun"": [[""9:30"", ""16:00""]] }",Rebalance Bodywork and Massage
zzw-222@62j-sj2-54v,42.36615,-71.090746,Drinking Places (Alcoholic Beverages),"{ ""Mon"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:00"", ""24:00""]] }",State Park
222-222@62j-sj2-xnq,42.375786,-71.08402,"Other Professional, Scientific, and Technical Services","{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Erik Patton Photography
223-222@62j-sjv-c89,42.373377000000005,-71.112976,Lessors of Real Estate,,Harvard University Housing
225-222@62j-sj2-qpv,42.360551,-71.106854,Lessors of Real Estate,,Condos at 164 Pearl St
225-222@62j-sj2-swk,42.365586,-71.108003,Lessors of Real Estate,,Apartments at 9 Soden St
226-222@62j-sjv-qpv,42.375751,-71.123121,Lessors of Real Estate,,Apartments at 79 Brattle St
22j-222@62j-sk2-qfz,42.376225,-71.109526,Lessors of Real Estate,,Apartments at 102 Trowbridge St
22y-222@62j-sj3-2p9,42.367965000000005,-71.084328,Lessors of Real Estate,,Apartments at 200 Charles St
23d-222@62j-sj2-wc5,42.373228000000005,-71.0896,Lessors of Real Estate,,Apartments at 33 Jefferson St
23h-222@62j-sj2-nqz,42.363953,-71.10458100000001,Lessors of Real Estate,,Apartments at 240 Franklin St
23r-222@62j-sjv-jvz,42.367284999999995,-71.110312,Lessors of Real Estate,,Apartments at 476 Franklin St
24f-222@62j-sjv-ndv,42.374499,-71.12341500000001,Lessors of Real Estate,,Apartments at 9 Hilliard Pl
26g-223@62j-sj2-p5f,42.363799,-71.102294,Other Amusement and Recreation Industries,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""17:00"", ""18:00""]], ""Thu"": [], ""Fri"": [], ""Sat"": [[""15:00"", ""16:00""]], ""Sun"": [] }",Rebel Presents Pop 101
27t-222@62j-sjv-hwk,42.369565,-71.113708,Lessors of Real Estate,,Apartments at 17A Putnam Ave
2gc-222@62j-sj2-x89,42.372661,-71.08799499999999,Drycleaning and Laundry Services,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",Parise Cleaners
zzw-223@62j-sj2-v2k,42.373769,-71.086371,"General Merchandise Stores, including Warehouse Clubs and Supercenters","{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",Dollar Tree
zzy-222@62j-sj2-rff,42.365152,-71.101692,Specialty Food Stores,"{ ""Mon"": [[""12:00"", ""18:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Central Square Farmers Market
zzz-222@62j-sj2-kvf,42.370915000000004,-71.101447,Other Amusement and Recreation Industries,,Paine Playground
223-222@62j-sj2-pd9,42.36068,-71.102395,Other Amusement and Recreation Industries,,Catalyst Performance Training
224-222@62j-sj2-ffz,42.36306,-71.097008,Lessors of Real Estate,,Apartments at 782 Main St
226-222@62j-sj2-4gk,42.368732,-71.093374,Lessors of Real Estate,,Apartments at 16 Portsmouth St
22c-222@62j-sj3-b6k,42.380010999999996,-71.097101,Home Health Care Services,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",Metro Boston Home Care
22c-222@62j-sk2-qs5,42.376488,-71.109402,Lessors of Real Estate,,Apartments at 106 Trowbridge St
22d-222@62j-sj3-7kf,42.377521,-71.09795799999999,Lessors of Real Estate,,Apartments at 22 Joseph St
22f-222@62j-sgg-jjv,42.360184000000004,-71.10968000000001,Lessors of Real Estate,,Apartments at 106 Magazine St
22j-222@62j-sj2-4jv,42.370232,-71.095793,Lessors of Real Estate,,Condos at 292 Columbia St
22p-222@62j-sjv-8jv,42.37186,-71.115371,Health and Personal Care Stores,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",241 Optical
22s-222@62j-sj3-9vf,42.375351,-71.10019,Lessors of Real Estate,,Apartments at 44 Springfield St
22z-222@62j-sj3-b6k,42.379913,-71.096808,,,Macchu Chicken
235-222@62j-sjv-b6k,42.372696999999995,-71.118877,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Saloniki Greek
237-222@62j-sj2-5j9,42.369415000000004,-71.100627,"Sporting Goods, Hobby, and Musical Instrument Stores",,Cambridge Music Consortium
23d-222@62j-sk2-nt9,42.379877,-71.106365,Lessors of Real Estate,,Apartments at 39 Skehan St
23j-222@62j-sgg-j9z,42.361575,-71.112379,Lessors of Real Estate,,Condos at 25 Fairmont Ave
24f-222@62j-sj2-jvz,42.368821000000004,-71.106515,Lessors of Real Estate,,Apartments at 28 Lee St
24k-222@62j-sk2-pd9,42.378353000000004,-71.105203,Lessors of Real Estate,,Apartments at 388 Washington St
24s-222@62j-sj2-nqz,42.364055,-71.104747,Lessors of Real Estate,,Apartments at 248 Franklin St
24y-222@62j-sjv-8jv,42.371842,-71.115429,Personal Care Services,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",Andre Hair Salon
254-222@62j-sjv-jsq,42.365913,-71.108489,Lessors of Real Estate,,Apartments at 18 Soden St
257-222@62j-sjv-g49,42.364506,-71.11166,Lessors of Real Estate,,Apartments at 250 Western Ave
25q-222@62j-sj2-xbk,42.371499,-71.087365,Lessors of Real Estate,,Condos at 10 Max Ave
284-222@62j-sj2-vmk,42.371798999999996,-71.083985,Other Personal Services,"{ ""Mon"": [[""10:00"", ""20:30""]], ""Tue"": [[""10:00"", ""20:30""]], ""Wed"": [[""10:00"", ""20:30""]], ""Thu"": [[""10:00"", ""20:30""]], ""Fri"": [[""10:00"", ""20:30""]], ""Sat"": [[""10:00"", ""20:30""]], ""Sun"": [[""10:00"", ""20:30""]] }",Lovely Spa
zzw-225@62j-sj2-85f,42.37251,-71.099563,Personal Care Services,,A Touch of Hope
229-222@62j-sj2-rrk,42.366069,-71.099513,Lessors of Real Estate,,Condos at 18 Suffolk St
22n-222@62j-sj2-75z,42.372655,-71.093602,Offices of Other Health Practitioners,,Zhao Acupuncture and Herbal Clinic
22p-222@62j-sj2-4qf,42.366162,-71.093808,Lessors of Real Estate,,Apartments at 95 Moore St
232-222@62j-sjv-nbk,42.375392,-71.12456999999999,"Museums, Historical Sites, and Similar Institutions",,Radcliffe Yard
234-222@62j-sj2-c3q,42.362287,-71.097548,"Museums, Historical Sites, and Similar Institutions",,Mit Museum
246-222@62j-sj2-rp9,42.367478999999996,-71.100902,Elementary and Secondary Schools,,Prospect Hill Academy Charter School
24q-222@62j-sj2-qxq,42.360008,-71.107321,Lessors of Real Estate,,Apartments at 177 Erie St
24r-222@62j-sj2-6c5,42.366634999999995,-71.09636,Lessors of Real Estate,,Apartments at 177 Harvard St
25b-222@62j-sj2-wx5,42.372031,-71.08901999999999,Offices of Other Health Practitioners,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Cambridge Chiropractic Center
26b-222@62j-sgg-4vz,42.356674,-71.107182,Lessors of Real Estate,,Townhouses at 5 Fort Washington Pl
27m-222@62j-sj2-8d9,42.370909999999995,-71.09541999999999,Lessors of Real Estate,,Apartments at 326 Columbia St
zzw-222@62j-sjp-jgk,42.365138,-71.102738,Restaurants and Other Eating Places,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [[""8:00"", ""17:00""]] }",Caffè Nero
223-222@62j-sj2-mrk,42.374973,-71.10649599999999,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,,Youville Assisted Living
224-222@62j-sj3-b8v,42.378954,-71.09546,Lessors of Real Estate,,Condos at 14 Everett St
225-225@62j-sj2-jn5,42.369102000000005,-71.109889,Printing and Related Support Activities,,Mediation Resource
