Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike35,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike36,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike37,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike38,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike39,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike40,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike41,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike42,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike43,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike44,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike45,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike46,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike47,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike48,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike49,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike50,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike51,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike52,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike53,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike54,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike55,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike56,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike57,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike58,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike59,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike60,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike61,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike62,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike63,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike64,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike65,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike66,START: wandering,nil,,,,,,,
